Date,HUA_clinecenter,SBUX_clinecenter,TIK_clinecenter,HUA_brandwatch,SBUX_brandwatch,TIK_brandwatch,HUA_clinecenter_21D,HUA_clinecenter_50D,HUA_clinecenter_100D,HUA_clinecenter_200D,SBUX_clinecenter_21D,SBUX_clinecenter_50D,SBUX_clinecenter_100D,SBUX_clinecenter_200D,TIK_clinecenter_21D,TIK_clinecenter_50D,TIK_clinecenter_100D,TIK_clinecenter_200D,HUA_brandwatch_21D,HUA_brandwatch_50D,HUA_brandwatch_100D,HUA_brandwatch_200D,SBUX_brandwatch_21D,SBUX_brandwatch_50D,SBUX_brandwatch_100D,SBUX_brandwatch_200D,TIK_brandwatch_21D,TIK_brandwatch_50D,TIK_brandwatch_100D,TIK_brandwatch_200D
2020-08-22,0.556,2.143,0.909,-4.621,-0.853,1.665,0.476,0.700,-0.350,-0.473,1.671,1.433,0.732,0.315,1.452,1.523,0.904,1.128,-1.338,-1.209,-1.369,-1.333,-0.598,-0.051,-0.300,-0.362,0.094,-0.355,0.053,0.695
2020-08-22,0.556,2.143,0.909,-4.621,-0.853,1.665,0.493,0.652,-0.364,-0.462,1.583,1.417,0.711,0.300,1.484,1.495,0.909,1.130,-1.148,-1.142,-1.338,-1.318,-0.571,-0.027,-0.298,-0.357,-0.036,-0.338,0.041,0.692
2020-08-21,0.000,3.824,0.536,-0.203,-0.448,0.607,0.589,0.603,-0.357,-0.454,1.467,1.401,0.692,0.279,1.487,1.467,0.888,1.120,-0.986,-1.075,-1.296,-1.306,-0.559,-0.003,-0.274,-0.358,-0.120,-0.321,0.027,0.695
2020-08-21,0.000,3.824,0.536,-0.203,-0.448,0.607,0.712,0.584,-0.357,-0.449,1.271,1.362,0.646,0.246,1.507,1.452,0.894,1.106,-1.035,-1.090,-1.305,-1.320,-0.567,-0.010,-0.305,-0.358,-0.154,-0.294,0.026,0.708
2020-08-21,0.000,3.824,0.536,-0.203,-0.448,0.607,0.589,0.603,-0.357,-0.454,1.467,1.401,0.692,0.279,1.487,1.467,0.888,1.120,-0.986,-1.075,-1.296,-1.306,-0.559,-0.003,-0.274,-0.358,-0.120,-0.321,0.027,0.695
2020-08-21,0.000,3.824,0.536,-0.203,-0.448,0.607,0.712,0.584,-0.357,-0.449,1.271,1.362,0.646,0.246,1.507,1.452,0.894,1.106,-1.035,-1.090,-1.305,-1.320,-0.567,-0.010,-0.305,-0.358,-0.154,-0.294,0.026,0.708
2020-08-20,-0.294,2.778,0.571,0.317,-1.133,1.053,0.723,0.565,-0.360,-0.451,1.187,1.323,0.596,0.220,1.536,1.437,0.882,1.103,-0.992,-1.105,-1.315,-1.334,-0.565,-0.016,-0.336,-0.359,-0.200,-0.268,0.035,0.724
2020-08-20,-0.294,2.778,0.571,0.317,-1.133,1.053,0.748,0.571,-0.404,-0.448,1.152,1.291,0.588,0.200,1.563,1.452,0.898,1.100,-0.973,-1.135,-1.328,-1.352,-0.531,-0.035,-0.358,-0.355,-0.268,-0.288,0.035,0.731
2020-08-20,-0.294,2.778,0.571,0.317,-1.133,1.053,0.723,0.565,-0.360,-0.451,1.187,1.323,0.596,0.220,1.536,1.437,0.882,1.103,-0.992,-1.105,-1.315,-1.334,-0.565,-0.016,-0.336,-0.359,-0.200,-0.268,0.035,0.724
2020-08-20,-0.294,2.778,0.571,0.317,-1.133,1.053,0.748,0.571,-0.404,-0.448,1.152,1.291,0.588,0.200,1.563,1.452,0.898,1.100,-0.973,-1.135,-1.328,-1.352,-0.531,-0.035,-0.358,-0.355,-0.268,-0.288,0.035,0.731
2020-08-19,0.581,2.826,1.142,-0.976,-1.146,0.011,0.821,0.577,-0.420,-0.448,1.152,1.258,0.564,0.188,1.641,1.468,0.911,1.096,-1.082,-1.164,-1.333,-1.361,-0.277,-0.053,-0.383,-0.345,-0.312,-0.309,0.023,0.739
2020-08-19,0.581,2.826,1.142,-0.976,-1.146,0.011,0.853,0.532,-0.422,-0.449,1.150,1.218,0.521,0.187,1.693,1.456,0.908,1.095,-1.130,-1.188,-1.337,-1.364,-0.023,-0.055,-0.404,-0.338,-0.307,-0.292,0.036,0.746
2020-08-19,0.581,2.826,1.142,-0.976,-1.146,0.011,0.821,0.577,-0.420,-0.448,1.152,1.258,0.564,0.188,1.641,1.468,0.911,1.096,-1.082,-1.164,-1.333,-1.361,-0.277,-0.053,-0.383,-0.345,-0.312,-0.309,0.023,0.739
2020-08-19,0.581,2.826,1.142,-0.976,-1.146,0.011,0.853,0.532,-0.422,-0.449,1.150,1.218,0.521,0.187,1.693,1.456,0.908,1.095,-1.130,-1.188,-1.337,-1.364,-0.023,-0.055,-0.404,-0.338,-0.307,-0.292,0.036,0.746
2020-08-18,-1.055,-0.758,1.561,-3.239,2.549,0.631,0.815,0.487,-0.443,-0.452,1.095,1.179,0.482,0.187,1.700,1.444,0.907,1.088,-1.154,-1.212,-1.350,-1.363,0.158,-0.057,-0.410,-0.337,-0.374,-0.276,0.054,0.746
2020-08-18,-1.055,-0.758,1.561,-3.239,2.549,0.631,0.854,0.486,-0.446,-0.439,1.210,1.224,0.483,0.181,1.687,1.431,0.911,1.074,-1.070,-1.162,-1.342,-1.340,0.163,-0.106,-0.439,-0.350,-0.470,-0.287,0.066,0.747
2020-08-18,-1.055,-0.758,1.561,-3.239,2.549,0.631,0.815,0.487,-0.443,-0.452,1.095,1.179,0.482,0.187,1.700,1.444,0.907,1.088,-1.154,-1.212,-1.350,-1.363,0.158,-0.057,-0.410,-0.337,-0.374,-0.276,0.054,0.746
2020-08-18,-1.055,-0.758,1.561,-3.239,2.549,0.631,0.854,0.486,-0.446,-0.439,1.210,1.224,0.483,0.181,1.687,1.431,0.911,1.074,-1.070,-1.162,-1.342,-1.340,0.163,-0.106,-0.439,-0.350,-0.470,-0.287,0.066,0.747
2020-08-17,0.600,0.500,1.791,-4.091,0.298,-0.623,0.793,0.486,-0.448,-0.425,1.307,1.270,0.487,0.187,1.622,1.417,0.909,1.069,-0.971,-1.112,-1.312,-1.325,0.081,-0.154,-0.469,-0.360,-0.597,-0.297,0.069,0.754
2020-08-17,0.600,0.500,1.791,-4.091,0.298,-0.623,0.654,0.453,-0.476,-0.429,1.344,1.257,0.470,0.178,1.547,1.392,0.906,1.065,-0.833,-1.053,-1.303,-1.312,0.106,-0.163,-0.514,-0.358,-0.663,-0.282,0.085,0.770
2020-08-17,0.600,0.500,1.791,-4.091,0.298,-0.623,0.793,0.486,-0.448,-0.425,1.307,1.270,0.487,0.187,1.622,1.417,0.909,1.069,-0.971,-1.112,-1.312,-1.325,0.081,-0.154,-0.469,-0.360,-0.597,-0.297,0.069,0.754
2020-08-17,0.600,0.500,1.791,-4.091,0.298,-0.623,0.654,0.453,-0.476,-0.429,1.344,1.257,0.470,0.178,1.547,1.392,0.906,1.065,-0.833,-1.053,-1.303,-1.312,0.106,-0.163,-0.514,-0.358,-0.663,-0.282,0.085,0.770
2020-08-16,0.833,2.368,1.935,0.646,-2.886,-0.402,0.575,0.420,-0.507,-0.426,1.304,1.244,0.438,0.174,1.529,1.366,0.897,1.055,-0.695,-0.993,-1.282,-1.294,0.117,-0.171,-0.562,-0.358,-0.706,-0.267,0.095,0.776
2020-08-16,0.833,2.368,1.935,0.646,-2.886,-0.402,0.485,0.370,-0.510,-0.413,1.174,1.192,0.411,0.161,1.504,1.330,0.873,1.045,-0.782,-1.072,-1.283,-1.301,0.279,-0.135,-0.568,-0.352,-0.758,-0.297,0.108,0.786
2020-08-16,0.833,2.368,1.935,0.646,-2.886,-0.402,0.575,0.420,-0.507,-0.426,1.304,1.244,0.438,0.174,1.529,1.366,0.897,1.055,-0.695,-0.993,-1.282,-1.294,0.117,-0.171,-0.562,-0.358,-0.706,-0.267,0.095,0.776
2020-08-16,0.833,2.368,1.935,0.646,-2.886,-0.402,0.485,0.370,-0.510,-0.413,1.174,1.192,0.411,0.161,1.504,1.330,0.873,1.045,-0.782,-1.072,-1.283,-1.301,0.279,-0.135,-0.568,-0.352,-0.758,-0.297,0.108,0.786
2020-08-15,3.000,-1.471,2.778,0.193,-2.839,-0.951,0.539,0.320,-0.539,-0.403,1.148,1.139,0.364,0.156,1.499,1.293,0.850,1.039,-0.763,-1.151,-1.294,-1.307,0.409,-0.099,-0.560,-0.341,-0.800,-0.326,0.126,0.805
2020-08-15,3.000,-1.471,2.778,0.193,-2.839,-0.951,0.490,0.220,-0.593,-0.423,1.304,1.182,0.361,0.172,1.453,1.212,0.839,1.026,-0.722,-1.181,-1.313,-1.325,0.537,-0.051,-0.562,-0.318,-0.816,-0.335,0.146,0.821
2020-08-15,3.000,-1.471,2.778,0.193,-2.839,-0.951,0.539,0.320,-0.539,-0.403,1.148,1.139,0.364,0.156,1.499,1.293,0.850,1.039,-0.763,-1.151,-1.294,-1.307,0.409,-0.099,-0.560,-0.341,-0.800,-0.326,0.126,0.805
2020-08-15,3.000,-1.471,2.778,0.193,-2.839,-0.951,0.490,0.220,-0.593,-0.423,1.304,1.182,0.361,0.172,1.453,1.212,0.839,1.026,-0.722,-1.181,-1.313,-1.325,0.537,-0.051,-0.562,-0.318,-0.816,-0.335,0.146,0.821
2020-08-14,-0.714,1.667,2.266,-0.799,-0.099,-0.443,0.435,0.120,-0.631,-0.439,1.468,1.224,0.341,0.186,1.384,1.131,0.807,1.026,-0.767,-1.212,-1.310,-1.339,0.619,-0.002,-0.546,-0.295,-0.825,-0.343,0.162,0.833
2020-08-14,-0.714,1.667,2.266,-0.799,-0.099,-0.443,0.558,0.081,-0.631,-0.429,1.483,1.176,0.300,0.188,1.339,1.070,0.784,1.022,-0.765,-1.241,-1.309,-1.344,0.571,0.048,-0.554,-0.282,-0.859,-0.319,0.164,0.840
2020-08-14,-0.714,1.667,2.266,-0.799,-0.099,-0.442,0.435,0.120,-0.631,-0.439,1.468,1.224,0.341,0.186,1.384,1.131,0.807,1.026,-0.767,-1.212,-1.310,-1.339,0.619,-0.002,-0.546,-0.295,-0.825,-0.343,0.162,0.833
2020-08-14,-0.714,1.667,2.266,-0.799,-0.099,-0.442,0.558,0.081,-0.631,-0.429,1.483,1.176,0.300,0.188,1.339,1.070,0.784,1.022,-0.765,-1.241,-1.309,-1.344,0.571,0.048,-0.554,-0.282,-0.859,-0.319,0.164,0.840
2020-08-13,1.032,3.519,0.960,-0.962,0.431,-0.025,0.614,0.041,-0.634,-0.420,1.375,1.129,0.239,0.194,1.322,1.009,0.768,1.012,-0.860,-1.270,-1.322,-1.349,0.561,0.099,-0.567,-0.268,-0.887,-0.294,0.168,0.849
2020-08-13,1.032,3.519,0.960,-0.962,0.431,-0.025,0.587,-0.028,-0.657,-0.434,1.180,1.023,0.160,0.177,1.368,0.973,0.755,1.017,-0.947,-1.290,-1.326,-1.352,0.525,0.137,-0.585,-0.289,-0.936,-0.253,0.141,0.864
2020-08-13,1.032,3.519,0.960,-0.962,0.431,-0.025,0.614,0.041,-0.634,-0.420,1.375,1.129,0.239,0.194,1.322,1.009,0.768,1.012,-0.860,-1.270,-1.322,-1.349,0.561,0.099,-0.567,-0.268,-0.887,-0.294,0.168,0.849
2020-08-13,1.032,3.519,0.960,-0.962,0.431,-0.025,0.587,-0.028,-0.657,-0.434,1.180,1.023,0.160,0.177,1.368,0.973,0.755,1.017,-0.947,-1.290,-1.326,-1.352,0.525,0.137,-0.585,-0.289,-0.936,-0.253,0.141,0.864
2020-08-12,0.918,0.294,1.591,-0.633,-0.300,-1.067,0.647,-0.097,-0.686,-0.446,1.052,0.918,0.129,0.163,1.438,0.938,0.749,1.013,-1.077,-1.310,-1.319,-1.360,0.477,0.175,-0.582,-0.312,-0.988,-0.211,0.119,0.874
2020-08-12,0.918,0.294,1.591,-0.633,-0.300,-1.067,0.713,-0.120,-0.719,-0.452,1.078,0.896,0.116,0.156,1.479,0.888,0.761,1.010,-1.223,-1.358,-1.337,-1.367,0.463,0.177,-0.602,-0.316,-0.991,-0.173,0.132,0.883
2020-08-12,0.918,0.294,1.591,-0.633,-0.300,-1.067,0.647,-0.097,-0.686,-0.446,1.052,0.918,0.129,0.163,1.438,0.938,0.749,1.013,-1.077,-1.310,-1.319,-1.360,0.477,0.175,-0.582,-0.312,-0.988,-0.211,0.119,0.874
2020-08-12,0.918,0.294,1.591,-0.633,-0.300,-1.067,0.713,-0.120,-0.719,-0.452,1.078,0.896,0.116,0.156,1.479,0.888,0.761,1.010,-1.223,-1.358,-1.337,-1.367,0.463,0.177,-0.602,-0.316,-0.991,-0.173,0.132,0.883
2020-08-11,2.576,-0.294,0.956,-1.218,-0.601,-0.103,0.815,-0.134,-0.760,-0.469,1.177,0.882,0.130,0.149,1.541,0.878,0.770,1.009,-1.304,-1.325,-1.360,-1.379,0.480,0.171,-0.591,-0.312,-1.023,-0.138,0.164,0.902
2020-08-11,2.576,-0.294,0.956,-1.218,-0.601,-0.103,0.838,-0.205,-0.800,-0.488,1.304,0.864,0.165,0.161,1.634,0.875,0.785,1.010,-1.358,-1.313,-1.378,-1.390,0.511,0.182,-0.556,-0.305,-1.100,-0.131,0.189,0.923
2020-08-11,2.576,-0.294,0.956,-1.218,-0.601,-0.103,0.815,-0.134,-0.760,-0.469,1.177,0.882,0.130,0.149,1.541,0.878,0.770,1.009,-1.304,-1.325,-1.360,-1.379,0.480,0.171,-0.591,-0.312,-1.023,-0.138,0.164,0.902
2020-08-11,2.576,-0.294,0.956,-1.218,-0.601,-0.103,0.838,-0.205,-0.800,-0.488,1.304,0.864,0.165,0.161,1.634,0.875,0.785,1.010,-1.358,-1.313,-1.378,-1.390,0.511,0.182,-0.556,-0.305,-1.100,-0.131,0.189,0.923
2020-08-10,0.227,2.059,1.144,0.701,-0.418,-0.367,0.792,-0.288,-0.846,-0.512,1.415,0.865,0.187,0.176,1.687,0.890,0.769,1.014,-1.329,-1.338,-1.393,-1.402,0.544,0.198,-0.526,-0.287,-1.115,-0.112,0.218,0.941
2020-08-10,0.227,2.059,1.144,0.701,-0.418,-0.367,0.859,-0.336,-0.842,-0.524,1.413,0.880,0.196,0.178,1.730,0.845,0.780,1.019,-1.393,-1.386,-1.391,-1.423,0.569,0.183,-0.513,-0.278,-1.118,-0.094,0.238,0.954
2020-08-10,0.227,2.059,1.144,0.701,-0.418,-0.367,0.792,-0.288,-0.846,-0.512,1.415,0.865,0.187,0.176,1.687,0.890,0.769,1.014,-1.329,-1.338,-1.393,-1.402,0.544,0.198,-0.526,-0.287,-1.115,-0.112,0.218,0.941
2020-08-10,0.227,2.059,1.144,0.701,-0.418,-0.367,0.859,-0.336,-0.842,-0.524,1.413,0.880,0.196,0.178,1.730,0.845,0.780,1.019,-1.393,-1.386,-1.391,-1.423,0.569,0.183,-0.513,-0.278,-1.118,-0.094,0.238,0.954
2020-08-09,1.250,2.778,2.222,-1.976,4.196,0.118,0.848,-0.365,-0.888,-0.525,1.375,0.804,0.199,0.180,1.749,0.835,0.797,1.016,-1.448,-1.428,-1.391,-1.442,0.581,0.171,-0.498,-0.265,-0.974,-0.076,0.262,0.969
2020-08-09,1.250,2.778,2.222,-1.976,4.196,0.118,0.788,-0.443,-0.921,-0.528,1.302,0.786,0.197,0.175,1.716,0.831,0.785,1.001,-1.376,-1.383,-1.381,-1.445,0.373,0.033,-0.531,-0.293,-0.853,-0.037,0.274,0.986
2020-08-09,1.250,2.778,2.222,-1.976,4.196,0.118,0.848,-0.365,-0.888,-0.525,1.375,0.804,0.199,0.180,1.749,0.835,0.797,1.016,-1.448,-1.428,-1.391,-1.442,0.581,0.171,-0.498,-0.265,-0.974,-0.076,0.262,0.969
2020-08-09,1.250,2.778,2.222,-1.976,4.196,0.118,0.788,-0.443,-0.921,-0.528,1.302,0.786,0.197,0.175,1.716,0.831,0.785,1.001,-1.376,-1.383,-1.381,-1.445,0.373,0.033,-0.531,-0.293,-0.853,-0.037,0.274,0.986
2020-08-08,-0.227,1.667,1.294,-1.472,2.660,-1.391,0.745,-0.515,-0.948,-0.542,1.232,0.770,0.175,0.170,1.649,0.800,0.760,0.996,-1.277,-1.382,-1.388,-1.445,0.180,-0.138,-0.570,-0.334,-0.857,-0.072,0.277,1.007
2020-08-08,-0.227,1.667,1.294,-1.472,2.660,-1.391,0.772,-0.544,-0.952,-0.551,1.215,0.751,0.152,0.175,1.625,0.753,0.763,0.993,-1.203,-1.405,-1.379,-1.446,0.061,-0.224,-0.595,-0.366,-0.789,-0.086,0.290,1.025
2020-08-08,-0.227,1.667,1.294,-1.472,2.660,-1.391,0.745,-0.515,-0.948,-0.542,1.232,0.770,0.175,0.170,1.649,0.800,0.760,0.996,-1.277,-1.382,-1.388,-1.445,0.180,-0.138,-0.570,-0.334,-0.857,-0.072,0.277,1.007
2020-08-08,-0.227,1.667,1.294,-1.472,2.660,-1.391,0.772,-0.544,-0.952,-0.551,1.215,0.751,0.152,0.175,1.625,0.753,0.763,0.993,-1.203,-1.405,-1.379,-1.446,0.061,-0.224,-0.595,-0.366,-0.789,-0.086,0.290,1.025
2020-08-07,-2.328,1.279,0.198,-1.179,0.822,-2.022,0.694,-0.554,-0.952,-0.546,1.200,0.729,0.144,0.189,1.541,0.734,0.766,0.995,-1.193,-1.391,-1.385,-1.454,-0.050,-0.291,-0.609,-0.390,-0.603,-0.080,0.288,1.050
2020-08-07,-2.328,1.279,0.198,-1.179,0.822,-2.022,0.717,-0.521,-0.939,-0.535,1.203,0.664,0.142,0.190,1.509,0.734,0.787,0.999,-1.196,-1.353,-1.389,-1.463,-0.072,-0.356,-0.616,-0.396,-0.387,-0.022,0.299,1.075
2020-08-07,-2.328,1.279,0.198,-1.179,0.822,-2.022,0.694,-0.554,-0.952,-0.546,1.200,0.729,0.144,0.189,1.541,0.734,0.766,0.995,-1.193,-1.391,-1.385,-1.454,-0.050,-0.291,-0.609,-0.390,-0.603,-0.080,0.288,1.050
2020-08-07,-2.328,1.279,0.198,-1.179,0.822,-2.022,0.717,-0.521,-0.939,-0.535,1.203,0.664,0.142,0.190,1.509,0.734,0.787,0.999,-1.196,-1.353,-1.389,-1.463,-0.072,-0.356,-0.616,-0.396,-0.387,-0.022,0.299,1.075
2020-08-06,-1.061,-0.357,1.416,-1.190,0.519,-1.511,0.782,-0.484,-0.946,-0.529,1.232,0.639,0.171,0.184,1.489,0.718,0.799,0.998,-1.186,-1.323,-1.401,-1.470,-0.148,-0.420,-0.627,-0.390,-0.199,0.016,0.325,1.088
2020-08-06,-1.061,-0.357,1.416,-1.190,0.519,-1.511,0.787,-0.521,-0.967,-0.530,1.338,0.646,0.164,0.182,1.411,0.677,0.808,1.001,-1.176,-1.346,-1.405,-1.470,-0.210,-0.460,-0.621,-0.379,-0.035,0.034,0.347,1.086
2020-08-06,-1.061,-0.357,1.416,-1.190,0.519,-1.511,0.782,-0.484,-0.946,-0.529,1.232,0.639,0.171,0.184,1.489,0.718,0.799,0.998,-1.186,-1.323,-1.401,-1.470,-0.148,-0.420,-0.627,-0.390,-0.199,0.016,0.325,1.088
2020-08-06,-1.061,-0.357,1.416,-1.190,0.519,-1.511,0.787,-0.521,-0.967,-0.530,1.338,0.646,0.164,0.182,1.411,0.677,0.808,1.001,-1.176,-1.346,-1.405,-1.470,-0.210,-0.460,-0.621,-0.379,-0.035,0.034,0.347,1.086
2020-08-05,1.970,1.818,1.821,1.050,-0.154,-1.279,0.838,-0.527,-0.977,-0.518,1.410,0.646,0.188,0.182,1.407,0.667,0.818,0.996,-1.174,-1.353,-1.408,-1.476,-0.332,-0.501,-0.619,-0.368,0.039,0.081,0.377,1.095
2020-08-05,1.970,1.818,1.821,1.050,-0.154,-1.279,0.744,-0.594,-0.985,-0.528,1.378,0.592,0.171,0.167,1.383,0.646,0.806,0.975,-1.279,-1.406,-1.435,-1.490,-0.423,-0.486,-0.615,-0.366,0.102,0.141,0.414,1.104
2020-08-05,1.970,1.818,1.821,1.050,-0.154,-1.279,0.838,-0.527,-0.977,-0.518,1.410,0.646,0.188,0.182,1.407,0.667,0.818,0.996,-1.174,-1.353,-1.408,-1.476,-0.332,-0.501,-0.619,-0.368,0.039,0.081,0.377,1.095
2020-08-05,1.970,1.818,1.821,1.050,-0.154,-1.279,0.744,-0.594,-0.985,-0.528,1.378,0.592,0.171,0.167,1.383,0.646,0.806,0.975,-1.279,-1.406,-1.435,-1.490,-0.423,-0.486,-0.615,-0.366,0.102,0.141,0.414,1.104
2020-08-04,1.857,1.970,1.322,-0.756,-1.109,-1.151,0.571,-0.671,-1.015,-0.534,1.331,0.529,0.160,0.153,1.323,0.603,0.810,0.963,-1.433,-1.462,-1.445,-1.507,-0.475,-0.522,-0.612,-0.364,0.202,0.165,0.437,1.123
2020-08-04,1.857,1.970,1.322,-0.756,-1.109,-1.151,0.403,-0.718,-1.042,-0.530,1.277,0.463,0.126,0.131,1.287,0.573,0.812,0.948,-1.501,-1.454,-1.439,-1.510,-0.482,-0.490,-0.599,-0.366,0.295,0.177,0.468,1.144
2020-08-04,1.857,1.970,1.322,-0.756,-1.109,-1.151,0.571,-0.671,-1.015,-0.534,1.331,0.529,0.160,0.153,1.323,0.603,0.810,0.963,-1.433,-1.462,-1.445,-1.507,-0.475,-0.522,-0.612,-0.364,0.202,0.165,0.437,1.123
2020-08-04,1.857,1.970,1.322,-0.756,-1.109,-1.151,0.403,-0.718,-1.042,-0.530,1.277,0.463,0.126,0.131,1.287,0.573,0.812,0.948,-1.501,-1.454,-1.439,-1.510,-0.482,-0.490,-0.599,-0.366,0.295,0.177,0.468,1.144
2020-08-03,0.467,-0.581,1.921,-2.786,-0.313,-1.041,0.262,-0.775,-1.068,-0.536,1.256,0.380,0.116,0.106,1.266,0.561,0.824,0.947,-1.499,-1.424,-1.424,-1.517,-0.423,-0.408,-0.560,-0.365,0.355,0.178,0.490,1.154
2020-08-03,0.467,-0.581,1.921,-2.786,-0.313,-1.041,0.188,-0.816,-1.073,-0.539,1.357,0.352,0.116,0.091,1.216,0.518,0.829,0.940,-1.401,-1.426,-1.408,-1.517,-0.402,-0.331,-0.557,-0.372,0.410,0.196,0.510,1.171
2020-08-03,0.467,-0.581,1.921,-2.786,-0.313,-1.041,0.262,-0.775,-1.068,-0.536,1.256,0.380,0.116,0.106,1.266,0.561,0.824,0.947,-1.499,-1.424,-1.424,-1.517,-0.423,-0.408,-0.560,-0.365,0.355,0.178,0.490,1.154
2020-08-03,0.467,-0.581,1.921,-2.786,-0.313,-1.041,0.188,-0.816,-1.073,-0.539,1.357,0.352,0.116,0.091,1.216,0.518,0.829,0.940,-1.401,-1.426,-1.408,-1.517,-0.402,-0.331,-0.557,-0.372,0.410,0.196,0.510,1.171
2020-08-02,2.297,0.833,2.438,-3.700,-0.589,-1.129,0.117,-0.818,-1.085,-0.541,1.377,0.308,0.122,0.085,1.149,0.466,0.848,0.929,-1.323,-1.420,-1.384,-1.522,-0.393,-0.370,-0.541,-0.372,0.465,0.226,0.532,1.185
2020-08-02,2.297,0.833,2.438,-3.700,-0.589,-1.129,-0.042,-0.884,-1.085,-0.559,1.330,0.266,0.114,0.075,1.058,0.428,0.856,0.924,-1.200,-1.381,-1.353,-1.519,-0.371,-0.388,-0.527,-0.368,0.525,0.223,0.536,1.195
2020-08-02,2.297,0.833,2.438,-3.700,-0.589,-1.129,0.117,-0.818,-1.085,-0.541,1.377,0.308,0.122,0.085,1.149,0.466,0.848,0.929,-1.323,-1.420,-1.384,-1.522,-0.393,-0.370,-0.541,-0.372,0.465,0.226,0.532,1.185
2020-08-02,2.297,0.833,2.438,-3.700,-0.589,-1.129,-0.042,-0.884,-1.085,-0.559,1.330,0.266,0.114,0.075,1.058,0.428,0.856,0.924,-1.200,-1.381,-1.353,-1.519,-0.371,-0.388,-0.527,-0.368,0.525,0.223,0.536,1.195
2020-08-01,3.056,2.368,2.905,-2.337,0.053,-1.724,-0.231,-0.954,-1.116,-0.568,1.278,0.246,0.107,0.060,0.947,0.382,0.851,0.918,-1.181,-1.333,-1.332,-1.518,-0.394,-0.406,-0.521,-0.360,0.490,0.282,0.568,1.209
2020-08-01,3.056,2.368,2.905,-2.337,0.053,-1.724,-0.455,-1.030,-1.146,-0.582,1.154,0.202,0.069,0.056,0.814,0.360,0.846,0.921,-1.226,-1.312,-1.331,-1.526,-0.449,-0.437,-0.522,-0.356,0.482,0.379,0.604,1.238
2020-08-01,3.056,2.368,2.905,-2.337,0.053,-1.724,-0.231,-0.954,-1.116,-0.568,1.278,0.246,0.107,0.060,0.947,0.382,0.851,0.918,-1.181,-1.333,-1.332,-1.518,-0.394,-0.406,-0.521,-0.360,0.490,0.282,0.568,1.209
2020-08-01,3.056,2.368,2.905,-2.337,0.053,-1.724,-0.455,-1.030,-1.146,-0.582,1.154,0.202,0.069,0.056,0.814,0.360,0.846,0.921,-1.226,-1.312,-1.331,-1.526,-0.449,-0.437,-0.522,-0.356,0.482,0.379,0.604,1.238
2020-07-31,1.620,2.037,2.055,-0.627,0.096,-0.428,-0.696,-1.101,-1.174,-0.602,1.072,0.158,0.040,0.027,0.615,0.289,0.848,0.921,-1.178,-1.318,-1.326,-1.527,-0.471,-0.456,-0.515,-0.352,0.499,0.467,0.626,1.263
2020-07-31,1.620,2.037,2.055,-0.627,0.096,-0.428,-0.869,-1.131,-1.199,-0.609,1.006,0.100,-0.001,0.018,0.456,0.256,0.849,0.909,-1.211,-1.373,-1.338,-1.538,-0.495,-0.451,-0.496,-0.351,0.454,0.504,0.640,1.288
2020-07-31,1.620,2.037,2.055,-0.627,0.096,-0.428,-0.696,-1.101,-1.174,-0.602,1.072,0.158,0.040,0.027,0.615,0.289,0.848,0.921,-1.178,-1.318,-1.326,-1.527,-0.471,-0.456,-0.515,-0.352,0.499,0.467,0.626,1.263
2020-07-31,1.620,2.037,2.055,-0.627,0.096,-0.428,-0.869,-1.131,-1.199,-0.609,1.006,0.100,-0.001,0.018,0.456,0.256,0.849,0.909,-1.211,-1.373,-1.338,-1.538,-0.495,-0.451,-0.496,-0.351,0.454,0.504,0.640,1.288
2020-07-30,0.000,1.250,1.538,-0.459,-0.162,2.659,-1.075,-1.199,-1.232,-0.632,0.875,0.061,-0.005,0.017,0.321,0.253,0.831,0.905,-1.290,-1.401,-1.339,-1.543,-0.384,-0.496,-0.475,-0.348,0.511,0.550,0.665,1.298
2020-07-30,0.000,1.250,1.538,-0.459,-0.162,2.659,-1.203,-1.273,-1.244,-0.643,0.781,0.063,-0.008,0.024,0.210,0.238,0.837,0.908,-1.376,-1.436,-1.338,-1.557,-0.261,-0.515,-0.475,-0.341,0.422,0.490,0.664,1.288
2020-07-30,0.000,1.250,1.538,-0.459,-0.162,2.659,-1.075,-1.199,-1.232,-0.632,0.875,0.061,-0.005,0.017,0.321,0.253,0.831,0.905,-1.290,-1.401,-1.339,-1.543,-0.384,-0.496,-0.475,-0.348,0.511,0.550,0.665,1.298
2020-07-30,0.000,1.250,1.538,-0.459,-0.162,2.659,-1.203,-1.273,-1.244,-0.643,0.781,0.063,-0.008,0.024,0.210,0.238,0.837,0.908,-1.376,-1.436,-1.338,-1.557,-0.261,-0.515,-0.475,-0.341,0.422,0.490,0.664,1.288
2020-07-29,0.345,1.308,0.804,0.088,0.143,0.040,-1.318,-1.273,-1.237,-0.643,0.638,0.038,-0.009,0.033,0.098,0.244,0.846,0.906,-1.447,-1.463,-1.340,-1.559,-0.142,-0.511,-0.462,-0.331,0.394,0.412,0.644,1.280
2020-07-29,0.345,1.308,0.804,0.088,0.143,0.040,-1.449,-1.334,-1.242,-0.652,0.492,0.058,-0.015,0.039,0.021,0.267,0.856,0.919,-1.545,-1.496,-1.343,-1.573,-0.037,-0.521,-0.463,-0.334,0.490,0.438,0.633,1.293
